Column1,road_code,road_name,serial_number,si_do
87248,3.02304E+11,대청로526번길,1,대전광역시
87249,3.02304E+11,대청로570번길,0,대전광역시
87250,3.02304E+11,대청로570번길,1,대전광역시
87251,3.02304E+11,대청로63번길,0,대전광역시
87252,3.02304E+11,대청로63번길,1,대전광역시
87253,3.02304E+11,대청로64번길,0,대전광역시
87254,3.02304E+11,대청로64번길,1,대전광역시
87255,3.02304E+11,대청로82번길,0,대전광역시
87256,3.02304E+11,대청로82번길,1,대전광역시
87257,3.02304E+11,대청호수로1325번길,0,대전광역시
87258,3.02304E+11,대청호수로1325번길,1,대전광역시
87259,3.02304E+11,대청호수로1326번길,0,대전광역시
87260,3.02304E+11,대청호수로1326번길,1,대전광역시
87261,3.02304E+11,대화10길,0,대전광역시
87262,3.02304E+11,대화10길,1,대전광역시
87263,3.02304E+11,대화11길,0,대전광역시
87264,3.02304E+11,대화11길,1,대전광역시
87265,3.02304E+11,대화12길,0,대전광역시
87266,3.02304E+11,대화12길,1,대전광역시
87267,3.02304E+11,대화13길,0,대전광역시
87268,3.02304E+11,대화13길,1,대전광역시
87269,3.02304E+11,대화14길,0,대전광역시
87270,3.02304E+11,대화14길,1,대전광역시
87271,3.02304E+11,대화15길,0,대전광역시
87272,3.02304E+11,대화15길,1,대전광역시
87273,3.02304E+11,대화15길,2,대전광역시
87274,3.02304E+11,대화16길,0,대전광역시
87275,3.02304E+11,대화16길,1,대전광역시
87276,3.02304E+11,대화1길,0,대전광역시
87277,3.02304E+11,대화1길,1,대전광역시
87278,3.02304E+11,대화1길,2,대전광역시
87279,3.02304E+11,대화2길,0,대전광역시
87280,3.02304E+11,대화2길,1,대전광역시
87281,3.02304E+11,대화3길,0,대전광역시
87282,3.02304E+11,대화3길,1,대전광역시
87283,3.02304E+11,대화4길,0,대전광역시
87284,3.02304E+11,대화4길,1,대전광역시
87285,3.02304E+11,대화5길,0,대전광역시
87286,3.02304E+11,대화5길,1,대전광역시
87287,3.02304E+11,대화6길,0,대전광역시
87288,3.02304E+11,대화6길,1,대전광역시
87289,3.02304E+11,대화7길,0,대전광역시
87290,3.02304E+11,대화7길,1,대전광역시
87291,3.02304E+11,대화8길,0,대전광역시
87292,3.02304E+11,대화8길,1,대전광역시
87293,3.02304E+11,대화9길,0,대전광역시
87294,3.02304E+11,대화9길,1,대전광역시
87295,3.02304E+11,대화로106번길,0,대전광역시
87296,3.02304E+11,대화로106번길,1,대전광역시
87297,3.02304E+11,대화로119번길,0,대전광역시
87298,3.02304E+11,대화로119번길,1,대전광역시
87299,3.02304E+11,대화로132번길,0,대전광역시
87300,3.02304E+11,대화로132번길,1,대전광역시
87301,3.02304E+11,대화로132번안길,0,대전광역시
87302,3.02304E+11,대화로132번안길,1,대전광역시
87303,3.02304E+11,대화로139번길,0,대전광역시
87304,3.02304E+11,대화로139번길,1,대전광역시
87305,3.02304E+11,대화로150번길,0,대전광역시
87306,3.02304E+11,대화로150번길,1,대전광역시
87307,3.02304E+11,대화로161번길,0,대전광역시
87308,3.02304E+11,대화로161번길,1,대전광역시
87309,3.02304E+11,대화로234번길,0,대전광역시
87310,3.02304E+11,대화로234번길,1,대전광역시
87311,3.02304E+11,대화로32번길,0,대전광역시
87312,3.02304E+11,대화로32번길,1,대전광역시
87313,3.02304E+11,대화로50번길,0,대전광역시
87314,3.02304E+11,대화로50번길,1,대전광역시
87315,3.02304E+11,대화로52번길,0,대전광역시
87316,3.02304E+11,대화로52번길,1,대전광역시
87317,3.02304E+11,대화로52번안길,0,대전광역시
87318,3.02304E+11,대화로52번안길,1,대전광역시
87319,3.02304E+11,덕암로118번길,0,대전광역시
87320,3.02304E+11,덕암로118번길,1,대전광역시
87321,3.02304E+11,덕암로125번길,0,대전광역시
87322,3.02304E+11,덕암로125번길,1,대전광역시
87323,3.02304E+11,덕암로125번안길,0,대전광역시
87324,3.02304E+11,덕암로125번안길,1,대전광역시
87325,3.02304E+11,덕암로136번길,0,대전광역시
87326,3.02304E+11,덕암로136번길,1,대전광역시
87327,3.02304E+11,덕암로137번길,0,대전광역시
87328,3.02304E+11,덕암로137번길,1,대전광역시
87329,3.02304E+11,덕암로147번길,0,대전광역시
87330,3.02304E+11,덕암로147번길,1,대전광역시
87331,3.02304E+11,덕암로148번길,0,대전광역시
87332,3.02304E+11,덕암로148번길,1,대전광역시
87333,3.02304E+11,덕암로148번안길,0,대전광역시
87334,3.02304E+11,덕암로148번안길,1,대전광역시
87335,3.02304E+11,덕암로148번안길,2,대전광역시
87336,3.02304E+11,덕암로153번길,0,대전광역시
87337,3.02304E+11,덕암로153번길,1,대전광역시
87338,3.02304E+11,덕암로154번길,0,대전광역시
87339,3.02304E+11,덕암로154번길,1,대전광역시
87340,3.02304E+11,덕암로159번길,0,대전광역시
87341,3.02304E+11,덕암로159번길,1,대전광역시
87342,3.02304E+11,덕암로162번길,0,대전광역시
87343,3.02304E+11,덕암로162번길,1,대전광역시
87344,3.02304E+11,덕암로162번길,2,대전광역시
87345,3.02304E+11,덕암로167번길,0,대전광역시
87346,3.02304E+11,덕암로167번길,1,대전광역시
87347,3.02304E+11,덕암로167번길,2,대전광역시
87348,3.02304E+11,덕암로168번길,0,대전광역시
87349,3.02304E+11,덕암로168번길,1,대전광역시
87350,3.02304E+11,덕암로173번길,0,대전광역시
87351,3.02304E+11,덕암로173번길,1,대전광역시
87352,3.02304E+11,덕암로174번길,0,대전광역시
87353,3.02304E+11,덕암로174번길,1,대전광역시
87354,3.02304E+11,덕암로181번길,0,대전광역시
87355,3.02304E+11,덕암로181번길,1,대전광역시
87356,3.02304E+11,덕암로182번길,0,대전광역시
87357,3.02304E+11,덕암로182번길,1,대전광역시
87358,3.02304E+11,덕암로187번길,0,대전광역시
87359,3.02304E+11,덕암로187번길,1,대전광역시
87360,3.02304E+11,덕암로188번길,0,대전광역시
87361,3.02304E+11,덕암로188번길,1,대전광역시
87362,3.02304E+11,덕암로195번길,0,대전광역시
87363,3.02304E+11,덕암로195번길,1,대전광역시
87364,3.02304E+11,덕암로203번길,0,대전광역시
87365,3.02304E+11,덕암로203번길,1,대전광역시
87366,3.02304E+11,덕암로213번길,0,대전광역시
87367,3.02304E+11,덕암로213번길,1,대전광역시
87368,3.02304E+11,덕암로221번길,0,대전광역시
87369,3.02304E+11,덕암로221번길,1,대전광역시
87370,3.02304E+11,덕암로222번길,0,대전광역시
87371,3.02304E+11,덕암로222번길,1,대전광역시
87372,3.02304E+11,덕암로233번길,0,대전광역시
87373,3.02304E+11,덕암로233번길,1,대전광역시
87374,3.02304E+11,덕암로234번길,0,대전광역시
87375,3.02304E+11,덕암로234번길,1,대전광역시
87376,3.02304E+11,덕암로246번길,0,대전광역시
87377,3.02304E+11,덕암로246번길,1,대전광역시
87378,3.02304E+11,덕암로249번길,0,대전광역시
87379,3.02304E+11,덕암로249번길,1,대전광역시
87380,3.02304E+11,덕암로258번길,0,대전광역시
87381,3.02304E+11,덕암로258번길,1,대전광역시
87382,3.02304E+11,덕암로265번길,0,대전광역시
87383,3.02304E+11,덕암로265번길,1,대전광역시
87384,3.02304E+11,덕암로265번길,2,대전광역시
87385,3.02304E+11,덕암로81번길,0,대전광역시
87386,3.02304E+11,덕암로81번길,1,대전광역시
87387,3.02304E+11,덕암북로104번길,0,대전광역시
87388,3.02304E+11,덕암북로104번길,1,대전광역시
87389,3.02304E+11,덕암북로10번길,0,대전광역시
87390,3.02304E+11,덕암북로10번길,1,대전광역시
87391,3.02304E+11,덕암북로22번길,0,대전광역시
87392,3.02304E+11,덕암북로22번길,1,대전광역시
87393,3.02304E+11,덕암북로48번길,0,대전광역시
87394,3.02304E+11,덕암북로48번길,1,대전광역시
87395,3.02304E+11,덕암북로4번길,0,대전광역시
87396,3.02304E+11,덕암북로4번길,1,대전광역시
87397,3.02304E+11,덕암북로4번길,2,대전광역시
87398,3.02304E+11,덕암북로58번길,0,대전광역시
87399,3.02304E+11,덕암북로58번길,1,대전광역시
87400,3.02304E+11,덕암북로60번길,0,대전광역시
87401,3.02304E+11,덕암북로60번길,1,대전광역시
87402,3.02304E+11,덕암북로70번길,0,대전광역시
87403,3.02304E+11,덕암북로70번길,1,대전광역시
87404,3.02304E+11,덕암북로72번길,0,대전광역시
87405,3.02304E+11,덕암북로72번길,1,대전광역시
87406,3.02304E+11,덕암북로96번길,0,대전광역시
87407,3.02304E+11,덕암북로96번길,1,대전광역시
87408,3.02304E+11,동산초교로59번길,0,대전광역시
87409,3.02304E+11,동산초교로59번길,1,대전광역시
87410,3.02304E+11,동산초교로63번길,0,대전광역시
87411,3.02304E+11,동산초교로63번길,1,대전광역시
87412,3.02304E+11,동서대로1748번길,0,대전광역시
87413,3.02304E+11,동서대로1748번길,1,대전광역시
87414,3.02304E+11,동서대로1754번길,0,대전광역시
87415,3.02304E+11,동서대로1754번길,1,대전광역시
87416,3.02304E+11,동서대로1761번길,0,대전광역시
87417,3.02304E+11,동서대로1761번길,1,대전광역시
87418,3.02304E+11,동서대로1762번길,0,대전광역시
87419,3.02304E+11,동서대로1762번길,1,대전광역시
87420,3.02304E+11,동서대로1770번길,0,대전광역시
87421,3.02304E+11,동서대로1770번길,1,대전광역시
87422,3.02304E+11,동서대로1777번길,0,대전광역시
87423,3.02304E+11,동서대로1777번길,1,대전광역시
87424,3.02304E+11,동서대로1778번길,0,대전광역시
87425,3.02304E+11,동서대로1778번길,1,대전광역시
87426,3.02304E+11,동서대로1786번길,0,대전광역시
87427,3.02304E+11,동서대로1786번길,1,대전광역시
87428,3.02304E+11,동서대로1809번길,0,대전광역시
87429,3.02304E+11,동서대로1809번길,1,대전광역시
87430,3.02304E+11,동심1길,0,대전광역시
87431,3.02304E+11,동심1길,1,대전광역시
87432,3.02304E+11,동심1길,2,대전광역시
87433,3.02304E+11,동심2길,0,대전광역시
87434,3.02304E+11,동심2길,1,대전광역시
87435,3.02304E+11,동심3길,0,대전광역시
87436,3.02304E+11,동심3길,1,대전광역시
87437,3.02304E+11,동심4길,0,대전광역시
87438,3.02304E+11,동심4길,1,대전광역시
87439,3.02304E+11,동심5길,0,대전광역시
87440,3.02304E+11,동심5길,1,대전광역시
87441,3.02304E+11,동심6길,0,대전광역시
87442,3.02304E+11,동심6길,1,대전광역시
87443,3.02304E+11,동심7길,0,대전광역시
87444,3.02304E+11,동심7길,1,대전광역시
87445,3.02304E+11,동심8길,0,대전광역시
87446,3.02304E+11,동심8길,1,대전광역시
87447,3.02304E+11,동심9길,0,대전광역시
87448,3.02304E+11,동심9길,1,대전광역시
87449,3.02304E+11,동춘당로114번길,0,대전광역시
87450,3.02304E+11,동춘당로114번길,1,대전광역시
87451,3.02304E+11,동춘당로126번길,0,대전광역시
87452,3.02304E+11,동춘당로126번길,1,대전광역시
87453,3.02304E+11,동춘당로15번길,0,대전광역시
87454,3.02304E+11,동춘당로15번길,1,대전광역시
87455,3.02304E+11,동춘당로23번길,0,대전광역시
87456,3.02304E+11,동춘당로23번길,1,대전광역시
87457,3.02304E+11,동춘당로31번길,0,대전광역시
87458,3.02304E+11,동춘당로31번길,1,대전광역시
87459,3.02304E+11,동춘당로3번길,0,대전광역시
87460,3.02304E+11,동춘당로3번길,1,대전광역시
87461,3.02304E+11,동춘당로44번길,0,대전광역시
87462,3.02304E+11,동춘당로44번길,1,대전광역시
87463,3.02304E+11,동춘당로48번길,0,대전광역시
87464,3.02304E+11,동춘당로48번길,1,대전광역시
87465,3.02304E+11,동춘당로52번길,0,대전광역시
87466,3.02304E+11,동춘당로52번길,1,대전광역시
87467,3.02304E+11,동춘당로54번길,0,대전광역시
87468,3.02304E+11,동춘당로54번길,1,대전광역시
87469,3.02304E+11,동춘당로94번길,0,대전광역시
87470,3.02304E+11,동춘당로94번길,1,대전광역시
87471,3.02304E+11,무지니1길,0,대전광역시
87472,3.02304E+11,무지니1길,1,대전광역시
87473,3.02304E+11,무지니2길,0,대전광역시
87474,3.02304E+11,무지니2길,1,대전광역시
87475,3.02304E+11,문평동로18번길,0,대전광역시
87476,3.02304E+11,문평동로18번길,1,대전광역시
87477,3.02304E+11,문평동로48번길,0,대전광역시
87478,3.02304E+11,문평동로48번길,1,대전광역시
87479,3.02304E+11,문평동로72번길,0,대전광역시
87480,3.02304E+11,문평동로72번길,1,대전광역시
87481,3.02304E+11,문평서로17번길,0,대전광역시
87482,3.02304E+11,문평서로17번길,1,대전광역시
87483,3.02304E+11,문평서로17번안길,0,대전광역시
87484,3.02304E+11,문평서로17번안길,1,대전광역시
87485,3.02304E+11,문평서로18번길,0,대전광역시
87486,3.02304E+11,문평서로18번길,1,대전광역시
87487,3.02304E+11,문평서로76번길,0,대전광역시
87488,3.02304E+11,문평서로76번길,1,대전광역시
87489,3.02304E+11,방두말1길,0,대전광역시
87490,3.02304E+11,방두말1길,1,대전광역시
87491,3.02304E+11,방두말1길,2,대전광역시
87492,3.02304E+11,방두말2길,0,대전광역시
87493,3.02304E+11,방두말2길,1,대전광역시
87494,3.02304E+11,방두말3길,0,대전광역시
87495,3.02304E+11,방두말3길,1,대전광역시
87496,3.02304E+11,방두말4길,0,대전광역시
87497,3.02304E+11,방두말4길,1,대전광역시
87498,3.02304E+11,방두말5길,0,대전광역시
87499,3.02304E+11,방두말5길,1,대전광역시
87500,3.02304E+11,벚꽃길,0,대전광역시
87501,3.02304E+11,벚꽃길,1,대전광역시
87502,3.02304E+11,벚꽃길,2,대전광역시
87503,3.02304E+11,비래골길,0,대전광역시
87504,3.02304E+11,비래골길,1,대전광역시
87505,3.02304E+11,비래골길,2,대전광역시
87506,3.02304E+11,비래동로15번길,0,대전광역시
87507,3.02304E+11,비래동로15번길,1,대전광역시
87508,3.02304E+11,비래동로16번길,0,대전광역시
87509,3.02304E+11,비래동로16번길,1,대전광역시
87510,3.02304E+11,비래동로23번길,0,대전광역시
87511,3.02304E+11,비래동로23번길,1,대전광역시
87512,3.02304E+11,비래동로24번길,0,대전광역시
87513,3.02304E+11,비래동로24번길,1,대전광역시
87514,3.02304E+11,비래동로31번길,0,대전광역시
87515,3.02304E+11,비래동로31번길,1,대전광역시
87516,3.02304E+11,비래동로32번길,0,대전광역시
87517,3.02304E+11,비래동로32번길,1,대전광역시
87518,3.02304E+11,비래동로39번길,0,대전광역시
87519,3.02304E+11,비래동로39번길,1,대전광역시
87520,3.02304E+11,비래동로40번길,0,대전광역시
87521,3.02304E+11,비래동로40번길,1,대전광역시
87522,3.02304E+11,비래동로7번길,0,대전광역시
87523,3.02304E+11,비래동로7번길,1,대전광역시
87524,3.02304E+11,비래서로10번길,0,대전광역시
87525,3.02304E+11,비래서로10번길,1,대전광역시
87526,3.02304E+11,비래서로25번길,0,대전광역시
87527,3.02304E+11,비래서로25번길,1,대전광역시
87528,3.02304E+11,비래서로26번길,0,대전광역시
87529,3.02304E+11,비래서로26번길,1,대전광역시
87530,3.02304E+11,비래서로61번길,0,대전광역시
87531,3.02304E+11,비래서로61번길,1,대전광역시
87532,3.02304E+11,비래서로81번길,0,대전광역시
87533,3.02304E+11,비래서로81번길,1,대전광역시
87534,3.02304E+11,비래서로9번길,0,대전광역시
87535,3.02304E+11,비래서로9번길,1,대전광역시
87536,3.02304E+11,산디로132번길,0,대전광역시
87537,3.02304E+11,산디로132번길,1,대전광역시
87538,3.02304E+11,산디로15번길,0,대전광역시
87539,3.02304E+11,산디로15번길,1,대전광역시
87540,3.02304E+11,산디로231번길,0,대전광역시
87541,3.02304E+11,산디로231번길,1,대전광역시
87542,3.02304E+11,산업단지로116번길,0,대전광역시
87543,3.02304E+11,산업단지로116번길,1,대전광역시
87544,3.02304E+11,산업단지로87번길,0,대전광역시
87545,3.02304E+11,산업단지로87번길,1,대전광역시
87546,3.02304E+11,산업단지로93번길,0,대전광역시
87547,3.02304E+11,산업단지로93번길,1,대전광역시
87548,3.02304E+11,산업단지로93번길,2,대전광역시
87549,3.02304E+11,산업단지로97번길,0,대전광역시
87550,3.02304E+11,산업단지로97번길,1,대전광역시
87551,3.02304E+11,상서당1길,0,대전광역시
87552,3.02304E+11,상서당1길,1,대전광역시
87553,3.02304E+11,상서당2길,0,대전광역시
87554,3.02304E+11,상서당2길,1,대전광역시
87555,3.02304E+11,상서당3길,0,대전광역시
87556,3.02304E+11,상서당3길,1,대전광역시
87557,3.02304E+11,새말1길,0,대전광역시
87558,3.02304E+11,새말1길,1,대전광역시
87559,3.02304E+11,새말2길,0,대전광역시
87560,3.02304E+11,새말2길,1,대전광역시
87561,3.02304E+11,새말3길,0,대전광역시
87562,3.02304E+11,새말3길,1,대전광역시
87563,3.02304E+11,생산5길,0,대전광역시
87564,3.02304E+11,생산5길,1,대전광역시
87565,3.02304E+11,석봉로18번길,0,대전광역시
87566,3.02304E+11,석봉로18번길,1,대전광역시
87567,3.02304E+11,석봉로30번길,0,대전광역시
87568,3.02304E+11,석봉로30번길,1,대전광역시
87569,3.02304E+11,석봉로30번안길,0,대전광역시
87570,3.02304E+11,석봉로30번안길,1,대전광역시
87571,3.02304E+11,석봉로37번길,0,대전광역시
87572,3.02304E+11,석봉로37번길,1,대전광역시
87573,3.02304E+11,석봉로38번길,0,대전광역시
87574,3.02304E+11,석봉로38번길,1,대전광역시
87575,3.02304E+11,석봉로3번길,0,대전광역시
87576,3.02304E+11,석봉로3번길,1,대전광역시
87577,3.02304E+11,석봉로43번길,0,대전광역시
87578,3.02304E+11,석봉로43번길,1,대전광역시
87579,3.02304E+11,석봉로44번길,0,대전광역시
87580,3.02304E+11,석봉로44번길,1,대전광역시
87581,3.02304E+11,석봉로44번안길,0,대전광역시
87582,3.02304E+11,석봉로44번안길,1,대전광역시
87583,3.02304E+11,석봉로57번길,0,대전광역시
87584,3.02304E+11,석봉로57번길,1,대전광역시
87585,3.02304E+11,석봉로58번길,0,대전광역시
87586,3.02304E+11,석봉로58번길,1,대전광역시
87587,3.02304E+11,석봉로58번안길,0,대전광역시
87588,3.02304E+11,석봉로58번안길,1,대전광역시
87589,3.02304E+11,석봉로7번길,0,대전광역시
87590,3.02304E+11,석봉로7번길,1,대전광역시
87591,3.02304E+11,석봉북로12번길,0,대전광역시
87592,3.02304E+11,석봉북로12번길,1,대전광역시
87593,3.02304E+11,석봉북로15번길,0,대전광역시
87594,3.02304E+11,석봉북로15번길,1,대전광역시
87595,3.02304E+11,석봉북로23번길,0,대전광역시
87596,3.02304E+11,석봉북로23번길,1,대전광역시
87597,3.02304E+11,석봉북로24번길,0,대전광역시
87598,3.02304E+11,석봉북로24번길,1,대전광역시
87599,3.02304E+11,석봉북로9번길,0,대전광역시
87600,3.02304E+11,석봉북로9번길,1,대전광역시
87601,3.02304E+11,선비마을로23번길,0,대전광역시
87602,3.02304E+11,선비마을로23번길,1,대전광역시
87603,3.02304E+11,선비마을로5번길,0,대전광역시
87604,3.02304E+11,선비마을로5번길,1,대전광역시
87605,3.02304E+11,선비마을로6번길,0,대전광역시
87606,3.02304E+11,선비마을로6번길,1,대전광역시
87607,3.02304E+11,송촌남로19번길,0,대전광역시
87608,3.02304E+11,송촌남로19번길,1,대전광역시
87609,3.02304E+11,송촌남로33번길,0,대전광역시
87610,3.02304E+11,송촌남로33번길,1,대전광역시
87611,3.02304E+11,송촌남로37번길,0,대전광역시
87612,3.02304E+11,송촌남로37번길,1,대전광역시
87613,3.02304E+11,송촌남로45번길,0,대전광역시
87614,3.02304E+11,송촌남로45번길,1,대전광역시
87615,3.02304E+11,송촌남로47번길,0,대전광역시
87616,3.02304E+11,송촌남로47번길,1,대전광역시
87617,3.02304E+11,송촌남로56번길,0,대전광역시
87618,3.02304E+11,송촌남로56번길,1,대전광역시
87619,3.02304E+11,송촌로25번길,0,대전광역시
87620,3.02304E+11,송촌로25번길,1,대전광역시
87621,3.02304E+11,송촌로37번길,0,대전광역시
87622,3.02304E+11,송촌로37번길,1,대전광역시
87623,3.02304E+11,송촌로79번길,0,대전광역시
87624,3.02304E+11,송촌로79번길,1,대전광역시
87625,3.02304E+11,송촌로93번길,0,대전광역시
87626,3.02304E+11,송촌로93번길,1,대전광역시
87627,3.02304E+11,송촌북로12번길,0,대전광역시
87628,3.02304E+11,송촌북로12번길,1,대전광역시
87629,3.02304E+11,송촌북로15번길,0,대전광역시
87630,3.02304E+11,송촌북로15번길,1,대전광역시
87631,3.02304E+11,송촌북로16번길,0,대전광역시
87632,3.02304E+11,송촌북로16번길,1,대전광역시
87633,3.02304E+11,송촌북로19번길,0,대전광역시
87634,3.02304E+11,송촌북로19번길,1,대전광역시
87635,3.02304E+11,송촌북로20번길,0,대전광역시
87636,3.02304E+11,송촌북로20번길,1,대전광역시
87637,3.02304E+11,송촌북로32번길,0,대전광역시
87638,3.02304E+11,송촌북로32번길,1,대전광역시
87639,3.02304E+11,송촌북로35번길,0,대전광역시
87640,3.02304E+11,송촌북로35번길,1,대전광역시
87641,3.02304E+11,송촌북로36번길,0,대전광역시
87642,3.02304E+11,송촌북로36번길,1,대전광역시
87643,3.02304E+11,송촌북로4번길,0,대전광역시
87644,3.02304E+11,송촌북로4번길,1,대전광역시
87645,3.02304E+11,송촌북로5번길,0,대전광역시
87646,3.02304E+11,송촌북로5번길,1,대전광역시
87647,3.02304E+11,신일동로17번길,0,대전광역시
87648,3.02304E+11,신일동로17번길,1,대전광역시
87649,3.02304E+11,신일동로33번길,0,대전광역시
87650,3.02304E+11,신일동로33번길,1,대전광역시
87651,3.02304E+11,신일동로5번길,0,대전광역시
87652,3.02304E+11,신일동로5번길,1,대전광역시
87653,3.02304E+11,신일동로67번길,0,대전광역시
87654,3.02304E+11,신일동로67번길,1,대전광역시
87655,3.02304E+11,신일동로93번길,0,대전광역시
87656,3.02304E+11,신일동로93번길,1,대전광역시
87657,3.02304E+11,신일서로104번길,0,대전광역시
87658,3.02304E+11,신일서로104번길,1,대전광역시
87659,3.02304E+11,신일서로125번길,0,대전광역시
87660,3.02304E+11,신일서로125번길,1,대전광역시
87661,3.02304E+11,신일서로126번길,0,대전광역시
87662,3.02304E+11,신일서로126번길,1,대전광역시
87663,3.02304E+11,신일서로17번길,0,대전광역시
87664,3.02304E+11,신일서로17번길,1,대전광역시
87665,3.02304E+11,신일서로18번길,0,대전광역시
87666,3.02304E+11,신일서로18번길,1,대전광역시
87667,3.02304E+11,신일서로67번길,0,대전광역시
87668,3.02304E+11,신일서로67번길,1,대전광역시
87669,3.02304E+11,신일서로68번길,0,대전광역시
87670,3.02304E+11,신일서로68번길,1,대전광역시
87671,3.02304E+11,신일서로85번길,0,대전광역시
87672,3.02304E+11,신일서로85번길,1,대전광역시
87673,3.02304E+11,신일서로86번길,0,대전광역시
87674,3.02304E+11,신일서로86번길,1,대전광역시
87675,3.02304E+11,신탄진동로23번길,0,대전광역시
87676,3.02304E+11,신탄진동로23번길,1,대전광역시
87677,3.02304E+11,신탄진동로24번길,0,대전광역시
87678,3.02304E+11,신탄진동로24번길,1,대전광역시
87679,3.02304E+11,신탄진동로30번길,0,대전광역시
87680,3.02304E+11,신탄진동로30번길,1,대전광역시
87681,3.02304E+11,신탄진동로35번길,0,대전광역시
87682,3.02304E+11,신탄진동로35번길,1,대전광역시
87683,3.02304E+11,신탄진동로36번길,0,대전광역시
87684,3.02304E+11,신탄진동로36번길,1,대전광역시
87685,3.02304E+11,신탄진동로42번길,0,대전광역시
87686,3.02304E+11,신탄진동로42번길,1,대전광역시
87687,3.02304E+11,신탄진동로47번길,0,대전광역시
87688,3.02304E+11,신탄진동로47번길,1,대전광역시
87689,3.02304E+11,신탄진동로48번길,0,대전광역시
87690,3.02304E+11,신탄진동로48번길,1,대전광역시
87691,3.02304E+11,신탄진동로7번길,0,대전광역시
87692,3.02304E+11,신탄진동로7번길,1,대전광역시
87693,3.02304E+11,신탄진동로7번안길,0,대전광역시
87694,3.02304E+11,신탄진동로7번안길,1,대전광역시
87695,3.02304E+11,신탄진동로8번길,0,대전광역시
87696,3.02304E+11,신탄진동로8번길,1,대전광역시
87697,3.02304E+11,신탄진로115번길,0,대전광역시
87698,3.02304E+11,신탄진로115번길,1,대전광역시
87699,3.02304E+11,신탄진로115번길,2,대전광역시
87700,3.02304E+11,신탄진로116번길,0,대전광역시
87701,3.02304E+11,신탄진로116번길,1,대전광역시
87702,3.02304E+11,신탄진로162번길,0,대전광역시
87703,3.02304E+11,신탄진로162번길,1,대전광역시
87704,3.02304E+11,신탄진로190번길,0,대전광역시
87705,3.02304E+11,신탄진로190번길,1,대전광역시
87706,3.02304E+11,신탄진로210번길,0,대전광역시
87707,3.02304E+11,신탄진로210번길,1,대전광역시
87708,3.02304E+11,신탄진로218번길,0,대전광역시
87709,3.02304E+11,신탄진로218번길,1,대전광역시
87710,3.02304E+11,신탄진로232번길,0,대전광역시
87711,3.02304E+11,신탄진로232번길,1,대전광역시
87712,3.02304E+11,신탄진로254번길,0,대전광역시
87713,3.02304E+11,신탄진로254번길,1,대전광역시
87714,3.02304E+11,신탄진로315번길,0,대전광역시
87715,3.02304E+11,신탄진로315번길,1,대전광역시
87716,3.02304E+11,신탄진로315번길,2,대전광역시
87717,3.02304E+11,신탄진로318번길,0,대전광역시
87718,3.02304E+11,신탄진로318번길,1,대전광역시
87719,3.02304E+11,신탄진로318번안길,0,대전광역시
87720,3.02304E+11,신탄진로318번안길,1,대전광역시
87721,3.02304E+11,신탄진로348번길,0,대전광역시
87722,3.02304E+11,신탄진로348번길,1,대전광역시
87723,3.02304E+11,신탄진로350번길,0,대전광역시
87724,3.02304E+11,신탄진로350번길,1,대전광역시
87725,3.02304E+11,신탄진로368번길,0,대전광역시
87726,3.02304E+11,신탄진로368번길,1,대전광역시
87727,3.02304E+11,신탄진로36번길,0,대전광역시
87728,3.02304E+11,신탄진로36번길,1,대전광역시
87729,3.02304E+11,신탄진로376번길,0,대전광역시
87730,3.02304E+11,신탄진로376번길,1,대전광역시
87731,3.02304E+11,신탄진로567번길,0,대전광역시
87732,3.02304E+11,신탄진로567번길,1,대전광역시
87733,3.02304E+11,신탄진로583번길,0,대전광역시
87734,3.02304E+11,신탄진로583번길,1,대전광역시
87735,3.02304E+11,신탄진로681번길,0,대전광역시
87736,3.02304E+11,신탄진로681번길,1,대전광역시
87737,3.02304E+11,신탄진로681번길,2,대전광역시
87738,3.02304E+11,신탄진로738번길,0,대전광역시
87739,3.02304E+11,신탄진로738번길,1,대전광역시
87740,3.02304E+11,신탄진로744번길,0,대전광역시
87741,3.02304E+11,신탄진로744번길,1,대전광역시
87742,3.02304E+11,신탄진로750번길,0,대전광역시
87743,3.02304E+11,신탄진로750번길,1,대전광역시
87744,3.02304E+11,신탄진로756번길,0,대전광역시
87745,3.02304E+11,신탄진로756번길,1,대전광역시
87746,3.02304E+11,신탄진로756번안길,0,대전광역시
87747,3.02304E+11,신탄진로756번안길,1,대전광역시
87748,3.02304E+11,신탄진로756번안길,2,대전광역시
87749,3.02304E+11,신탄진로762번길,0,대전광역시
87750,3.02304E+11,신탄진로762번길,1,대전광역시
87751,3.02304E+11,신탄진로772번길,0,대전광역시
87752,3.02304E+11,신탄진로772번길,1,대전광역시
87753,3.02304E+11,신탄진로778번길,0,대전광역시
87754,3.02304E+11,신탄진로778번길,1,대전광역시
87755,3.02304E+11,신탄진로790번길,0,대전광역시
87756,3.02304E+11,신탄진로790번길,1,대전광역시
87757,3.02304E+11,신탄진로796번길,0,대전광역시
87758,3.02304E+11,신탄진로796번길,1,대전광역시
87759,3.02304E+11,신탄진로804번길,0,대전광역시
87760,3.02304E+11,신탄진로804번길,1,대전광역시
87761,3.02304E+11,신탄진로810번길,0,대전광역시
87762,3.02304E+11,신탄진로810번길,1,대전광역시
87763,3.02304E+11,신탄진로81번길,0,대전광역시
87764,3.02304E+11,신탄진로81번길,1,대전광역시
87765,3.02304E+11,신탄진로834번길,0,대전광역시
