,road_code,road_name,serial_number,si_do
81264,301104000000.0,대청호수로633번길,1,대전광역시
81265,301104000000.0,대청호수로633번길,2,대전광역시
81266,301104000000.0,대학로50번길,0,대전광역시
81267,301104000000.0,대학로50번길,1,대전광역시
81268,301104000000.0,대흥로202번길,0,대전광역시
81269,301104000000.0,대흥로202번길,1,대전광역시
81270,301104000000.0,대흥로206번길,0,대전광역시
81271,301104000000.0,대흥로206번길,1,대전광역시
81272,301104000000.0,동구청로203번길,0,대전광역시
81273,301104000000.0,동구청로203번길,1,대전광역시
81274,301104000000.0,동구청로204번길,0,대전광역시
81275,301104000000.0,동구청로204번길,1,대전광역시
81276,301104000000.0,동대전로104번길,0,대전광역시
81277,301104000000.0,동대전로104번길,1,대전광역시
81278,301104000000.0,동대전로106번길,0,대전광역시
81279,301104000000.0,동대전로106번길,1,대전광역시
81280,301104000000.0,동대전로110번길,0,대전광역시
81281,301104000000.0,동대전로110번길,1,대전광역시
81282,301104000000.0,동대전로114번길,0,대전광역시
81283,301104000000.0,동대전로114번길,1,대전광역시
81284,301104000000.0,동대전로124번길,0,대전광역시
81285,301104000000.0,동대전로124번길,1,대전광역시
81286,301104000000.0,동대전로131번길,0,대전광역시
81287,301104000000.0,동대전로131번길,1,대전광역시
81288,301104000000.0,동대전로131번길,2,대전광역시
81289,301104000000.0,동대전로144번길,0,대전광역시
81290,301104000000.0,동대전로144번길,1,대전광역시
81291,301104000000.0,동대전로154번길,0,대전광역시
81292,301104000000.0,동대전로154번길,1,대전광역시
81293,301104000000.0,동대전로183번길,0,대전광역시
81294,301104000000.0,동대전로183번길,1,대전광역시
81295,301104000000.0,동대전로218번길,0,대전광역시
81296,301104000000.0,동대전로218번길,1,대전광역시
81297,301104000000.0,동대전로233번길,0,대전광역시
81298,301104000000.0,동대전로233번길,1,대전광역시
81299,301104000000.0,동대전로241번길,0,대전광역시
81300,301104000000.0,동대전로241번길,1,대전광역시
81301,301104000000.0,동대전로248번길,0,대전광역시
81302,301104000000.0,동대전로248번길,1,대전광역시
81303,301104000000.0,동대전로256번길,0,대전광역시
81304,301104000000.0,동대전로256번길,1,대전광역시
81305,301104000000.0,동대전로263번길,0,대전광역시
81306,301104000000.0,동대전로263번길,1,대전광역시
81307,301104000000.0,동대전로264번길,0,대전광역시
81308,301104000000.0,동대전로264번길,1,대전광역시
81309,301104000000.0,동대전로283번길,0,대전광역시
81310,301104000000.0,동대전로283번길,1,대전광역시
81311,301104000000.0,동대전로284번길,0,대전광역시
81312,301104000000.0,동대전로284번길,1,대전광역시
81313,301104000000.0,동대전로290번길,0,대전광역시
81314,301104000000.0,동대전로290번길,1,대전광역시
81315,301104000000.0,동대전로309번길,0,대전광역시
81316,301104000000.0,동대전로309번길,1,대전광역시
81317,301104000000.0,동대전로321번길,0,대전광역시
81318,301104000000.0,동대전로321번길,1,대전광역시
81319,301104000000.0,동대전로96번길,0,대전광역시
81320,301104000000.0,동대전로96번길,1,대전광역시
81321,301104000000.0,동부로198번길,0,대전광역시
81322,301104000000.0,동부로198번길,1,대전광역시
81323,301104000000.0,동부로33번길,0,대전광역시
81324,301104000000.0,동부로33번길,1,대전광역시
81325,301104000000.0,동부로73번길,0,대전광역시
81326,301104000000.0,동부로73번길,1,대전광역시
81327,301104000000.0,동부로73번길,2,대전광역시
81328,301104000000.0,동부로85번길,0,대전광역시
81329,301104000000.0,동부로85번길,1,대전광역시
81330,301104000000.0,동산초교로10번길,0,대전광역시
81331,301104000000.0,동산초교로10번길,1,대전광역시
81332,301104000000.0,동산초교로22번길,0,대전광역시
81333,301104000000.0,동산초교로22번길,1,대전광역시
81334,301104000000.0,동산초교로23번길,0,대전광역시
81335,301104000000.0,동산초교로23번길,1,대전광역시
81336,301104000000.0,동산초교로34번길,0,대전광역시
81337,301104000000.0,동산초교로34번길,1,대전광역시
81338,301104000000.0,동산초교로45번길,0,대전광역시
81339,301104000000.0,동산초교로45번길,1,대전광역시
81340,301104000000.0,동산초교로55번길,0,대전광역시
81341,301104000000.0,동산초교로55번길,1,대전광역시
81342,301104000000.0,동산초교로59번길,0,대전광역시
81343,301104000000.0,동산초교로59번길,1,대전광역시
81344,301104000000.0,동서대로1493번길,0,대전광역시
81345,301104000000.0,동서대로1493번길,1,대전광역시
81346,301104000000.0,동서대로1503번길,0,대전광역시
81347,301104000000.0,동서대로1503번길,1,대전광역시
81348,301104000000.0,동서대로1504번길,0,대전광역시
81349,301104000000.0,동서대로1504번길,1,대전광역시
81350,301104000000.0,동서대로1520번길,0,대전광역시
81351,301104000000.0,동서대로1520번길,1,대전광역시
81352,301104000000.0,동서대로1572번길,0,대전광역시
81353,301104000000.0,동서대로1572번길,1,대전광역시
81354,301104000000.0,동서대로1601번길,0,대전광역시
81355,301104000000.0,동서대로1601번길,1,대전광역시
81356,301104000000.0,동서대로1622번길,0,대전광역시
81357,301104000000.0,동서대로1622번길,1,대전광역시
81358,301104000000.0,동서대로1652번길,0,대전광역시
81359,301104000000.0,동서대로1652번길,1,대전광역시
81360,301104000000.0,동서대로1653번길,0,대전광역시
81361,301104000000.0,동서대로1653번길,1,대전광역시
81362,301104000000.0,동서대로1668번길,0,대전광역시
81363,301104000000.0,동서대로1668번길,1,대전광역시
81364,301104000000.0,동서대로1678번길,0,대전광역시
81365,301104000000.0,동서대로1678번길,1,대전광역시
81366,301104000000.0,동서대로1683번길,0,대전광역시
81367,301104000000.0,동서대로1683번길,1,대전광역시
81368,301104000000.0,동서대로1692번길,0,대전광역시
81369,301104000000.0,동서대로1692번길,1,대전광역시
81370,301104000000.0,동서대로1692번길,2,대전광역시
81371,301104000000.0,동서대로1695번길,0,대전광역시
81372,301104000000.0,동서대로1695번길,1,대전광역시
81373,301104000000.0,동서대로1704번길,0,대전광역시
81374,301104000000.0,동서대로1704번길,1,대전광역시
81375,301104000000.0,동서대로1705번길,0,대전광역시
81376,301104000000.0,동서대로1705번길,1,대전광역시
81377,301104000000.0,동서대로1725번길,0,대전광역시
81378,301104000000.0,동서대로1725번길,1,대전광역시
81379,301104000000.0,동서대로1730번길,0,대전광역시
81380,301104000000.0,동서대로1730번길,1,대전광역시
81381,301104000000.0,동서대로1748번길,0,대전광역시
81382,301104000000.0,동서대로1748번길,1,대전광역시
81383,301104000000.0,동서대로1754번길,0,대전광역시
81384,301104000000.0,동서대로1754번길,1,대전광역시
81385,301104000000.0,동서대로1762번길,0,대전광역시
81386,301104000000.0,동서대로1762번길,1,대전광역시
81387,301104000000.0,동서대로1770번길,0,대전광역시
81388,301104000000.0,동서대로1770번길,1,대전광역시
81389,301104000000.0,동서대로1778번길,0,대전광역시
81390,301104000000.0,동서대로1778번길,1,대전광역시
81391,301104000000.0,동중앙로79번길,0,대전광역시
81392,301104000000.0,동중앙로79번길,1,대전광역시
81393,301104000000.0,둥지1길,0,대전광역시
81394,301104000000.0,둥지1길,1,대전광역시
81395,301104000000.0,둥지2길,0,대전광역시
81396,301104000000.0,둥지2길,1,대전광역시
81397,301104000000.0,둥지3길,0,대전광역시
81398,301104000000.0,둥지3길,1,대전광역시
81399,301104000000.0,둥지4길,0,대전광역시
81400,301104000000.0,둥지4길,1,대전광역시
81401,301104000000.0,둥지5길,0,대전광역시
81402,301104000000.0,둥지5길,1,대전광역시
81403,301104000000.0,둥지5길,2,대전광역시
81404,301104000000.0,마을회관1길,0,대전광역시
81405,301104000000.0,마을회관1길,1,대전광역시
81406,301104000000.0,마을회관2길,0,대전광역시
81407,301104000000.0,마을회관2길,1,대전광역시
81408,301104000000.0,마을회관3길,0,대전광역시
81409,301104000000.0,마을회관3길,1,대전광역시
81410,301104000000.0,마을회관길,0,대전광역시
81411,301104000000.0,마을회관길,1,대전광역시
81412,301104000000.0,매봉로10번길,0,대전광역시
81413,301104000000.0,매봉로10번길,1,대전광역시
81414,301104000000.0,매봉로22번길,0,대전광역시
81415,301104000000.0,매봉로22번길,1,대전광역시
81416,301104000000.0,미래1길,0,대전광역시
81417,301104000000.0,미래1길,1,대전광역시
81418,301104000000.0,미래2길,0,대전광역시
81419,301104000000.0,미래2길,1,대전광역시
81420,301104000000.0,미래3길,0,대전광역시
81421,301104000000.0,미래3길,1,대전광역시
81422,301104000000.0,미래4길,0,대전광역시
81423,301104000000.0,미래4길,1,대전광역시
81424,301104000000.0,미래5길,0,대전광역시
81425,301104000000.0,미래5길,1,대전광역시
81426,301104000000.0,미래6길,0,대전광역시
81427,301104000000.0,미래6길,1,대전광역시
81428,301104000000.0,미래8길,0,대전광역시
81429,301104000000.0,미래8길,1,대전광역시
81430,301104000000.0,미래길,0,대전광역시
81431,301104000000.0,미래길,1,대전광역시
81432,301104000000.0,미래길,2,대전광역시
81433,301104000000.0,미래길,3,대전광역시
81434,301104000000.0,미화1길,0,대전광역시
81435,301104000000.0,미화1길,1,대전광역시
81436,301104000000.0,미화2길,0,대전광역시
81437,301104000000.0,미화2길,1,대전광역시
81438,301104000000.0,미화3길,0,대전광역시
81439,301104000000.0,미화3길,1,대전광역시
81440,301104000000.0,미화4길,0,대전광역시
81441,301104000000.0,미화4길,1,대전광역시
81442,301104000000.0,미화5길,0,대전광역시
81443,301104000000.0,미화5길,1,대전광역시
81444,301104000000.0,미화6길,0,대전광역시
81445,301104000000.0,미화6길,1,대전광역시
81446,301104000000.0,미화7길,0,대전광역시
81447,301104000000.0,미화7길,1,대전광역시
81448,301104000000.0,미화7길,2,대전광역시
81449,301104000000.0,백룡로11번길,0,대전광역시
81450,301104000000.0,백룡로11번길,1,대전광역시
81451,301104000000.0,백룡로11번안길,0,대전광역시
81452,301104000000.0,백룡로11번안길,1,대전광역시
81453,301104000000.0,백룡로14번길,0,대전광역시
81454,301104000000.0,백룡로14번길,1,대전광역시
81455,301104000000.0,백룡로14번길,2,대전광역시
81456,301104000000.0,백룡로21번길,0,대전광역시
81457,301104000000.0,백룡로21번길,1,대전광역시
81458,301104000000.0,백룡로22번길,0,대전광역시
81459,301104000000.0,백룡로22번길,1,대전광역시
81460,301104000000.0,백룡로27번길,0,대전광역시
81461,301104000000.0,백룡로27번길,1,대전광역시
81462,301104000000.0,백룡로37번길,0,대전광역시
81463,301104000000.0,백룡로37번길,1,대전광역시
81464,301104000000.0,백룡로38번길,0,대전광역시
81465,301104000000.0,백룡로38번길,1,대전광역시
81466,301104000000.0,백룡로47번길,0,대전광역시
81467,301104000000.0,백룡로47번길,1,대전광역시
81468,301104000000.0,백룡로48번길,0,대전광역시
81469,301104000000.0,백룡로48번길,1,대전광역시
81470,301104000000.0,백룡로48번길,2,대전광역시
81471,301104000000.0,백룡로57번길,0,대전광역시
81472,301104000000.0,백룡로57번길,1,대전광역시
81473,301104000000.0,백룡로5번길,0,대전광역시
81474,301104000000.0,백룡로5번길,1,대전광역시
81475,301104000000.0,백룡로6번길,0,대전광역시
81476,301104000000.0,백룡로6번길,1,대전광역시
81477,301104000000.0,백룡로6번길,2,대전광역시
81478,301104000000.0,번동1길,0,대전광역시
81479,301104000000.0,번동1길,1,대전광역시
81480,301104000000.0,번동1길,2,대전광역시
81481,301104000000.0,번동2길,0,대전광역시
81482,301104000000.0,번동2길,1,대전광역시
81483,301104000000.0,번동3길,0,대전광역시
81484,301104000000.0,번동3길,1,대전광역시
81485,301104000000.0,번동3길,2,대전광역시
81486,301104000000.0,번동3길,3,대전광역시
81487,301104000000.0,부흥1길,0,대전광역시
81488,301104000000.0,부흥1길,1,대전광역시
81489,301104000000.0,부흥길,0,대전광역시
81490,301104000000.0,부흥길,1,대전광역시
81491,301104000000.0,비나리길,0,대전광역시
81492,301104000000.0,비나리길,1,대전광역시
81493,301104000000.0,비래서로26번길,0,대전광역시
81494,301104000000.0,비래서로26번길,1,대전광역시
81495,301104000000.0,비래서로42번길,0,대전광역시
81496,301104000000.0,비래서로42번길,1,대전광역시
81497,301104000000.0,비래서로42번안길,0,대전광역시
81498,301104000000.0,비래서로42번안길,1,대전광역시
81499,301104000000.0,비래서로62번길,0,대전광역시
81500,301104000000.0,비래서로62번길,1,대전광역시
81501,301104000000.0,비래서로76번길,0,대전광역시
81502,301104000000.0,비래서로76번길,1,대전광역시
